date,open,high,low,close,volume,average,barCount
2025-06-04 10:07:00-04:00,526.76,526.91,526.54,526.56,149547.0,526.71,920
2025-06-04 10:08:00-04:00,526.55,526.55,525.96,526.33,230017.0,526.261,1394
2025-06-04 10:09:00-04:00,526.36,527.08,526.2,527.02,191337.0,526.629,1083
2025-06-04 10:10:00-04:00,527.05,527.69,527.05,527.67,180236.0,527.392,1190
2025-06-04 10:11:00-04:00,527.68,527.95,527.55,527.57,149138.0,527.769,1076
2025-06-04 10:12:00-04:00,527.58,527.78,527.34,527.77,155194.0,527.568,976
2025-06-04 10:13:00-04:00,527.75,527.86,527.47,527.55,70440.0,527.63,514
2025-06-04 10:14:00-04:00,527.56,527.71,527.49,527.67,57116.0,527.588,416
2025-06-04 10:15:00-04:00,527.68,528.15,527.6,528.15,147918.0,527.888,889
2025-06-04 10:16:00-04:00,528.17,528.19,527.79,527.85,111249.0,527.991,731
2025-06-04 10:17:00-04:00,527.84,527.94,527.31,527.81,141655.0,527.653,1098
2025-06-04 10:18:00-04:00,527.81,528.03,527.57,527.95,76657.0,527.846,557
2025-06-04 10:19:00-04:00,527.95,528.12,527.83,528.02,43918.0,528.006,354
2025-06-04 10:20:00-04:00,528.02,528.3,527.96,528.12,78102.0,528.172,535
2025-06-04 10:21:00-04:00,528.14,528.23,527.85,527.87,66042.0,528.039,412
2025-06-04 10:22:00-04:00,527.88,528.05,527.67,527.85,121337.0,527.835,739
2025-06-04 10:23:00-04:00,527.82,527.89,527.51,527.67,53827.0,527.713,421
2025-06-04 10:24:00-04:00,527.68,527.76,527.46,527.7,63711.0,527.644,432
2025-06-04 10:25:00-04:00,527.7,527.9,527.64,527.81,66047.0,527.753,515
2025-06-04 10:26:00-04:00,527.77,528.18,527.75,528.15,62231.0,527.967,349
2025-06-04 10:27:00-04:00,528.15,528.46,528.14,528.46,156760.0,528.299,662
2025-06-04 10:28:00-04:00,528.47,528.51,528.21,528.33,68705.0,528.352,462
2025-06-04 10:29:00-04:00,528.31,528.49,528.28,528.46,70657.0,528.447,392
2025-06-04 10:30:00-04:00,528.45,528.55,528.32,528.37,70215.0,528.436,532
2025-06-04 10:31:00-04:00,528.35,528.63,528.21,528.33,70975.0,528.388,521
2025-06-04 10:32:00-04:00,528.37,528.62,528.36,528.61,38573.0,528.479,246
2025-06-04 10:33:00-04:00,528.58,528.68,528.53,528.61,45857.0,528.611,286
2025-06-04 10:34:00-04:00,528.62,528.62,528.43,528.51,69216.0,528.536,420
2025-06-04 10:35:00-04:00,528.51,528.82,528.51,528.7,71867.0,528.677,472
2025-06-04 10:36:00-04:00,528.71,528.71,528.56,528.68,31714.0,528.64,221
2025-06-04 10:37:00-04:00,528.67,528.67,528.48,528.51,71226.0,528.59,492
2025-06-04 10:38:00-04:00,528.5,528.51,527.95,528.06,132254.0,528.177,918
2025-06-04 10:39:00-04:00,528.04,528.19,527.92,528.18,96490.0,528.041,524
2025-06-04 10:40:00-04:00,528.16,528.33,528.05,528.25,68263.0,528.18,457
2025-06-04 10:41:00-04:00,528.25,528.3,527.66,528.13,119046.0,527.968,935
2025-06-04 10:42:00-04:00,528.08,528.19,527.97,528.03,41828.0,528.082,308
2025-06-04 10:43:00-04:00,528.05,528.05,527.78,527.8,63086.0,527.911,400
2025-06-04 10:44:00-04:00,527.79,528.08,527.73,528.03,56514.0,527.865,387
2025-06-04 10:45:00-04:00,528.03,528.09,527.78,527.82,61532.0,527.938,399
2025-06-04 10:46:00-04:00,527.81,527.88,527.56,527.81,50525.0,527.725,374
2025-06-04 10:47:00-04:00,527.79,528.15,527.76,528.0,66479.0,527.988,378
2025-06-04 10:48:00-04:00,528.01,528.34,527.95,528.32,47280.0,528.162,271
2025-06-04 10:49:00-04:00,528.31,528.35,528.09,528.16,74163.0,528.245,459
2025-06-04 10:50:00-04:00,528.14,528.16,527.79,527.9,58529.0,527.945,491
2025-06-04 10:51:00-04:00,527.88,528.05,527.73,528.03,66422.0,527.851,390
2025-06-04 10:52:00-04:00,528.05,528.05,527.74,527.81,43056.0,527.88,339
2025-06-04 10:53:00-04:00,527.79,528.24,527.75,528.13,51153.0,528.078,323
2025-06-04 10:54:00-04:00,528.15,528.24,528.09,528.24,32278.0,528.167,174
2025-06-04 10:55:00-04:00,528.21,528.4,528.13,528.32,80921.0,528.288,386
2025-06-04 10:56:00-04:00,528.31,528.49,528.27,528.39,32791.0,528.405,247
2025-06-04 10:57:00-04:00,528.41,528.54,528.35,528.53,41825.0,528.418,274
2025-06-04 10:58:00-04:00,528.53,528.78,528.52,528.76,90393.0,528.679,466
2025-06-04 10:59:00-04:00,528.77,528.94,528.75,528.88,57698.0,528.851,318
2025-06-04 11:00:00-04:00,528.89,529.03,528.81,528.89,85305.0,528.924,504
2025-06-04 11:01:00-04:00,528.88,529.09,528.76,529.02,128557.0,528.9,696
2025-06-04 11:02:00-04:00,529.02,529.15,529.01,529.13,114059.0,529.093,586
2025-06-04 11:03:00-04:00,529.13,529.17,529.03,529.11,35347.0,529.113,234
2025-06-04 11:04:00-04:00,529.11,529.16,529.05,529.07,37262.0,529.092,245
2025-06-04 11:05:00-04:00,529.09,529.13,528.96,529.08,41334.0,529.045,238
2025-06-04 11:06:00-04:00,529.09,529.32,529.08,529.29,138527.0,529.244,583
2025-06-04 11:07:00-04:00,529.29,529.36,529.17,529.28,78090.0,529.261,370
2025-06-04 11:08:00-04:00,529.27,529.31,529.14,529.27,58123.0,529.244,316
2025-06-04 11:09:00-04:00,529.27,529.33,529.18,529.27,62790.0,529.278,296
2025-06-04 11:10:00-04:00,529.26,529.29,529.06,529.25,52892.0,529.171,345
2025-06-04 11:11:00-04:00,529.25,529.43,529.24,529.36,107173.0,529.373,589
2025-06-04 11:12:00-04:00,529.35,529.37,529.19,529.22,50310.0,529.281,222
2025-06-04 11:13:00-04:00,529.21,529.27,529.12,529.23,44370.0,529.199,220
2025-06-04 11:14:00-04:00,529.25,529.31,529.09,529.13,46434.0,529.177,257
2025-06-04 11:15:00-04:00,529.14,529.31,529.14,529.22,30652.0,529.209,207
2025-06-04 11:16:00-04:00,529.21,529.26,529.15,529.22,41155.0,529.221,229
2025-06-04 11:17:00-04:00,529.24,529.27,528.91,529.11,80782.0,529.065,522
2025-06-04 11:18:00-04:00,529.11,529.31,528.97,529.28,52592.0,529.175,319
2025-06-04 11:19:00-04:00,529.27,529.3,529.08,529.09,29750.0,529.158,235
2025-06-04 11:20:00-04:00,529.1,529.22,529.04,529.09,39725.0,529.124,308
2025-06-04 11:21:00-04:00,529.09,529.11,528.85,528.88,100263.0,528.962,506
2025-06-04 11:22:00-04:00,528.87,529.01,528.79,528.93,36809.0,528.858,250
2025-06-04 11:23:00-04:00,528.93,529.04,528.89,528.89,23850.0,528.974,176
2025-06-04 11:24:00-04:00,528.94,529.14,528.91,529.1,36419.0,529.05,228
2025-06-04 11:25:00-04:00,529.12,529.17,529.0,529.06,57264.0,529.082,277
2025-06-04 11:26:00-04:00,529.07,529.19,528.94,529.04,53325.0,529.093,264
2025-06-04 11:27:00-04:00,529.04,529.15,528.79,529.11,52806.0,528.978,312
2025-06-04 11:28:00-04:00,529.12,529.13,528.85,528.85,33210.0,529.028,175
2025-06-04 11:29:00-04:00,528.86,528.94,528.71,528.73,34299.0,528.814,244
2025-06-04 11:30:00-04:00,528.72,528.74,528.47,528.5,66767.0,528.581,396
2025-06-04 11:31:00-04:00,528.5,528.62,528.47,528.56,39232.0,528.535,290
2025-06-04 11:32:00-04:00,528.56,528.91,528.53,528.84,57015.0,528.753,394
2025-06-04 11:33:00-04:00,528.86,528.93,528.83,528.83,23990.0,528.88,181
2025-06-04 11:34:00-04:00,528.82,528.83,528.65,528.71,43135.0,528.728,271
2025-06-04 11:35:00-04:00,528.73,528.88,528.56,528.62,59837.0,528.677,292
2025-06-04 11:36:00-04:00,528.62,528.93,528.58,528.89,40979.0,528.854,262
2025-06-04 11:37:00-04:00,528.89,529.1,528.86,529.0,67628.0,528.982,333
2025-06-04 11:38:00-04:00,529.02,529.08,528.83,528.94,38507.0,528.953,183
2025-06-04 11:39:00-04:00,528.94,529.03,528.89,528.96,17246.0,528.965,126
2025-06-04 11:40:00-04:00,528.95,528.97,528.76,528.87,31831.0,528.879,189
2025-06-04 11:41:00-04:00,528.84,528.99,528.8,528.92,31208.0,528.898,192
2025-06-04 11:42:00-04:00,528.94,529.03,528.87,528.96,29013.0,528.961,193
2025-06-04 11:43:00-04:00,528.95,529.2,528.93,529.13,64032.0,529.125,386
2025-06-04 11:44:00-04:00,529.13,529.17,528.16,528.38,272787.0,528.523,1731
2025-06-04 11:45:00-04:00,528.34,528.81,528.3,528.72,143245.0,528.552,1041
2025-06-04 11:46:00-04:00,528.74,528.81,528.55,528.72,62022.0,528.686,439
2025-06-04 11:47:00-04:00,528.7,528.91,528.6,528.63,68078.0,528.727,458
2025-06-04 11:48:00-04:00,528.62,528.72,528.4,528.42,54895.0,528.516,303
2025-06-04 11:49:00-04:00,528.4,528.52,528.38,528.51,38120.0,528.452,248
2025-06-04 11:50:00-04:00,528.52,528.92,528.51,528.86,46462.0,528.762,331
2025-06-04 11:51:00-04:00,528.86,528.98,528.79,528.79,83171.0,528.894,451
2025-06-04 11:52:00-04:00,528.8,528.9,528.75,528.87,64940.0,528.859,364
2025-06-04 11:53:00-04:00,528.87,529.0,528.8,528.87,25645.0,528.899,160
2025-06-04 11:54:00-04:00,528.88,528.98,528.73,528.84,33184.0,528.858,234
2025-06-04 11:55:00-04:00,528.84,528.9,528.7,528.76,71822.0,528.838,397
2025-06-04 11:56:00-04:00,528.79,528.88,528.77,528.77,49807.0,528.862,245
2025-06-04 11:57:00-04:00,528.74,528.85,528.6,528.7,29853.0,528.711,172
2025-06-04 11:58:00-04:00,528.68,528.7,528.51,528.59,21055.0,528.6,173
2025-06-04 11:59:00-04:00,528.55,528.74,528.53,528.7,34481.0,528.65,228
2025-06-04 12:00:00-04:00,528.69,528.75,528.54,528.67,34564.0,528.657,256
2025-06-04 12:01:00-04:00,528.68,528.68,528.34,528.43,55575.0,528.544,410
2025-06-04 12:02:00-04:00,528.41,528.63,528.39,528.55,35548.0,528.511,249
2025-06-04 12:03:00-04:00,528.56,528.6,528.29,528.39,48090.0,528.406,310
2025-06-04 12:04:00-04:00,528.41,528.45,528.28,528.33,34506.0,528.373,247
2025-06-04 12:05:00-04:00,528.34,528.45,528.19,528.26,30556.0,528.335,227
2025-06-04 12:06:00-04:00,528.28,528.49,528.19,528.42,53552.0,528.347,370
2025-06-04 12:07:00-04:00,528.4,528.4,528.1,528.16,47276.0,528.214,348
2025-06-04 12:08:00-04:00,528.19,528.33,528.16,528.33,24110.0,528.239,179
2025-06-04 12:09:00-04:00,528.35,528.42,528.22,528.25,34733.0,528.328,254
2025-06-04 12:10:00-04:00,528.22,528.3,528.02,528.04,42823.0,528.137,332
2025-06-04 12:11:00-04:00,528.04,528.04,527.8,527.88,63410.0,527.925,410
2025-06-04 12:12:00-04:00,527.89,528.0,527.8,527.91,28959.0,527.895,212
2025-06-04 12:13:00-04:00,527.91,527.92,527.54,527.7,59519.0,527.678,370
2025-06-04 12:14:00-04:00,527.71,527.75,527.57,527.62,44370.0,527.662,211
2025-06-04 12:15:00-04:00,527.63,527.97,527.58,527.83,67231.0,527.794,419
2025-06-04 12:16:00-04:00,527.86,527.91,527.73,527.86,39826.0,527.834,271
2025-06-04 12:17:00-04:00,527.86,528.17,527.84,528.14,46329.0,528.049,331
2025-06-04 12:18:00-04:00,528.16,528.2,528.07,528.18,37597.0,528.145,225
2025-06-04 12:19:00-04:00,528.19,528.36,528.13,528.36,74095.0,528.291,365
2025-06-04 12:20:00-04:00,528.35,528.36,528.13,528.13,112987.0,528.313,429
2025-06-04 12:21:00-04:00,528.14,528.25,528.06,528.2,18941.0,528.156,137
2025-06-04 12:22:00-04:00,528.17,528.21,528.06,528.09,14350.0,528.14,101
2025-06-04 12:23:00-04:00,528.11,528.14,527.98,528.02,22003.0,528.068,147
2025-06-04 12:24:00-04:00,528.03,528.15,528.0,528.13,15999.0,528.071,121
2025-06-04 12:25:00-04:00,528.15,528.31,528.12,528.21,38836.0,528.236,275
2025-06-04 12:26:00-04:00,528.23,528.28,528.13,528.27,17064.0,528.194,127
2025-06-04 12:27:00-04:00,528.26,528.27,528.16,528.22,22704.0,528.232,97
2025-06-04 12:28:00-04:00,528.21,528.23,527.98,528.01,22584.0,528.143,164
2025-06-04 12:29:00-04:00,528.03,528.07,527.86,527.86,32794.0,527.954,220
2025-06-04 12:30:00-04:00,527.85,528.04,527.79,528.04,34005.0,527.902,266
2025-06-04 12:31:00-04:00,528.03,528.24,527.99,528.07,55297.0,528.117,350
2025-06-04 12:32:00-04:00,528.09,528.09,527.87,527.96,21165.0,527.98,179
2025-06-04 12:33:00-04:00,527.96,528.05,527.69,527.8,24581.0,527.844,193
2025-06-04 12:34:00-04:00,527.79,527.91,527.79,527.85,43628.0,527.845,193
2025-06-04 12:35:00-04:00,527.84,527.98,527.77,527.95,49232.0,527.869,344
2025-06-04 12:36:00-04:00,527.95,527.97,527.7,527.82,27308.0,527.807,182
2025-06-04 12:37:00-04:00,527.82,527.91,527.76,527.85,15337.0,527.84,133
2025-06-04 12:38:00-04:00,527.85,527.93,527.83,527.88,26297.0,527.891,197
2025-06-04 12:39:00-04:00,527.86,527.99,527.86,527.92,17351.0,527.923,124
2025-06-04 12:40:00-04:00,527.91,528.16,527.9,528.15,47509.0,528.033,360
2025-06-04 12:41:00-04:00,528.14,528.15,528.04,528.11,38857.0,528.091,183
2025-06-04 12:42:00-04:00,528.11,528.12,527.97,528.02,30769.0,528.033,186
2025-06-04 12:43:00-04:00,528.02,528.06,527.93,527.98,23943.0,527.993,159
2025-06-04 12:44:00-04:00,527.98,528.22,527.96,528.21,60630.0,528.146,305
2025-06-04 12:45:00-04:00,528.21,528.4,528.15,528.35,47375.0,528.28,349
2025-06-04 12:46:00-04:00,528.35,528.42,528.26,528.32,33462.0,528.339,212
2025-06-04 12:47:00-04:00,528.33,528.51,528.33,528.45,30876.0,528.459,188
2025-06-04 12:48:00-04:00,528.46,528.55,528.45,528.55,25195.0,528.512,159
2025-06-04 12:49:00-04:00,528.58,528.6,528.5,528.57,33231.0,528.553,198
2025-06-04 12:50:00-04:00,528.56,528.63,528.5,528.51,29307.0,528.57,194
2025-06-04 12:51:00-04:00,528.51,528.59,528.43,528.58,38946.0,528.5,232
2025-06-04 12:52:00-04:00,528.59,528.65,528.55,528.62,33006.0,528.608,208
2025-06-04 12:53:00-04:00,528.61,528.62,528.47,528.55,25654.0,528.553,183
2025-06-04 12:54:00-04:00,528.55,528.67,528.54,528.58,19536.0,528.604,140
2025-06-04 12:55:00-04:00,528.57,528.65,528.52,528.63,31940.0,528.597,212
2025-06-04 12:56:00-04:00,528.63,528.69,528.57,528.65,21762.0,528.639,179
2025-06-04 12:57:00-04:00,528.64,528.66,528.49,528.5,39808.0,528.61,220
2025-06-04 12:58:00-04:00,528.5,528.75,528.46,528.73,30827.0,528.646,195
2025-06-04 12:59:00-04:00,528.72,528.73,528.62,528.69,18899.0,528.676,129
2025-06-04 13:00:00-04:00,528.69,528.86,528.66,528.83,72505.0,528.783,402
2025-06-04 13:01:00-04:00,528.82,528.93,528.79,528.91,38307.0,528.871,220
2025-06-04 13:02:00-04:00,528.91,528.99,528.91,528.95,35675.0,528.959,189
2025-06-04 13:03:00-04:00,528.96,528.99,528.88,528.9,21673.0,528.922,167
2025-06-04 13:04:00-04:00,528.9,528.99,528.89,528.98,27895.0,528.925,206
2025-06-04 13:05:00-04:00,529.0,529.06,528.97,529.05,55597.0,529.007,349
2025-06-04 13:06:00-04:00,529.06,529.11,529.01,529.08,27934.0,529.058,192
2025-06-04 13:07:00-04:00,529.1,529.14,529.01,529.07,30868.0,529.081,187
2025-06-04 13:08:00-04:00,529.1,529.12,529.03,529.1,19283.0,529.075,129
2025-06-04 13:09:00-04:00,529.1,529.12,529.02,529.09,18239.0,529.07,136
2025-06-04 13:10:00-04:00,529.1,529.18,529.04,529.11,51373.0,529.114,332
2025-06-04 13:11:00-04:00,529.15,529.16,528.97,529.02,50911.0,529.082,336
2025-06-04 13:12:00-04:00,529.03,529.2,529.03,529.16,45288.0,529.127,290
2025-06-04 13:13:00-04:00,529.16,529.24,529.12,529.18,38247.0,529.188,267
2025-06-04 13:14:00-04:00,529.17,529.22,529.1,529.14,49083.0,529.155,296
2025-06-04 13:15:00-04:00,529.14,529.21,529.14,529.14,35003.0,529.18,196
2025-06-04 13:16:00-04:00,529.12,529.16,529.08,529.13,16708.0,529.12,120
2025-06-04 13:17:00-04:00,529.15,529.26,529.15,529.17,53663.0,529.203,238
2025-06-04 13:18:00-04:00,529.16,529.2,529.1,529.11,21604.0,529.151,147
2025-06-04 13:19:00-04:00,529.12,529.13,528.96,529.1,50542.0,529.053,344
2025-06-04 13:20:00-04:00,529.08,529.24,529.06,529.18,57646.0,529.167,409
2025-06-04 13:21:00-04:00,529.18,529.24,529.12,529.18,36457.0,529.172,209
2025-06-04 13:22:00-04:00,529.17,529.22,529.14,529.19,33104.0,529.172,220
2025-06-04 13:23:00-04:00,529.18,529.23,529.14,529.2,53348.0,529.189,216
2025-06-04 13:24:00-04:00,529.21,529.25,529.08,529.1,40548.0,529.173,254
2025-06-04 13:25:00-04:00,529.12,529.18,529.08,529.14,20356.0,529.136,159
2025-06-04 13:26:00-04:00,529.15,529.22,529.11,529.19,25589.0,529.171,155
2025-06-04 13:27:00-04:00,529.19,529.36,529.18,529.32,48374.0,529.293,269
2025-06-04 13:28:00-04:00,529.32,529.32,529.21,529.28,25426.0,529.246,165
2025-06-04 13:29:00-04:00,529.27,529.28,529.16,529.18,46086.0,529.224,241
2025-06-04 13:30:00-04:00,529.17,529.22,529.08,529.13,39416.0,529.16,314
2025-06-04 13:31:00-04:00,529.12,529.12,528.95,528.99,67983.0,529.013,466
2025-06-04 13:32:00-04:00,529.0,529.17,528.99,529.14,26958.0,529.103,184
2025-06-04 13:33:00-04:00,529.13,529.2,529.07,529.09,25003.0,529.139,155
2025-06-04 13:34:00-04:00,529.1,529.16,529.08,529.15,14621.0,529.113,111
2025-06-04 13:35:00-04:00,529.15,529.4,529.15,529.38,59674.0,529.323,337
2025-06-04 13:36:00-04:00,529.38,529.38,529.15,529.22,66742.0,529.259,410
2025-06-04 13:37:00-04:00,529.21,529.22,529.07,529.07,50515.0,529.127,285
2025-06-04 13:38:00-04:00,529.06,529.16,529.06,529.1,36270.0,529.113,196
2025-06-04 13:39:00-04:00,529.1,529.13,528.98,529.0,29026.0,529.051,146
2025-06-04 13:40:00-04:00,528.98,528.99,528.72,528.98,96548.0,528.841,540
2025-06-04 13:41:00-04:00,528.96,529.05,528.87,529.02,98079.0,528.973,407
2025-06-04 13:42:00-04:00,529.03,529.06,528.88,529.04,49065.0,528.983,281
2025-06-04 13:43:00-04:00,529.04,529.13,529.03,529.1,52511.0,529.088,272
2025-06-04 13:44:00-04:00,529.1,529.17,529.09,529.14,36988.0,529.133,244
2025-06-04 13:45:00-04:00,529.15,529.22,529.12,529.21,31384.0,529.179,191
2025-06-04 13:46:00-04:00,529.22,529.26,529.12,529.18,46958.0,529.207,251
2025-06-04 13:47:00-04:00,529.17,529.18,529.08,529.15,20195.0,529.13,141
2025-06-04 13:48:00-04:00,529.14,529.29,529.1,529.28,23368.0,529.232,191
2025-06-04 13:49:00-04:00,529.29,529.31,529.22,529.25,39724.0,529.284,178
2025-06-04 13:50:00-04:00,529.26,529.29,529.19,529.28,30573.0,529.241,222
2025-06-04 13:51:00-04:00,529.28,529.31,529.18,529.25,41576.0,529.248,257
2025-06-04 13:52:00-04:00,529.25,529.29,529.22,529.25,22280.0,529.249,140
2025-06-04 13:53:00-04:00,529.24,529.36,529.19,529.3,30816.0,529.284,216
2025-06-04 13:54:00-04:00,529.31,529.37,529.31,529.33,23932.0,529.341,154
2025-06-04 13:55:00-04:00,529.32,529.49,529.31,529.44,67459.0,529.416,411
2025-06-04 13:56:00-04:00,529.43,529.45,529.37,529.45,35217.0,529.411,240
2025-06-04 13:57:00-04:00,529.45,529.56,529.44,529.52,58941.0,529.5,326
2025-06-04 13:58:00-04:00,529.52,529.55,529.47,529.51,26553.0,529.515,161
2025-06-04 13:59:00-04:00,529.5,529.52,529.42,529.47,22286.0,529.459,103
2025-06-04 14:00:00-04:00,529.47,529.71,529.46,529.63,146028.0,529.621,755
2025-06-04 14:01:00-04:00,529.65,529.74,529.62,529.63,59046.0,529.694,363
2025-06-04 14:02:00-04:00,529.63,529.67,529.54,529.57,42356.0,529.62,223
2025-06-04 14:03:00-04:00,529.58,529.62,529.54,529.59,41284.0,529.566,209
2025-06-04 14:04:00-04:00,529.61,529.62,529.53,529.56,39658.0,529.584,218
2025-06-04 14:05:00-04:00,529.54,529.64,529.49,529.63,38515.0,529.551,265
2025-06-04 14:06:00-04:00,529.63,529.78,529.62,529.75,122366.0,529.723,584
2025-06-04 14:07:00-04:00,529.73,529.76,529.57,529.58,53192.0,529.67,298
2025-06-04 14:08:00-04:00,529.58,529.59,529.32,529.46,93548.0,529.4,663
2025-06-04 14:09:00-04:00,529.43,529.43,529.31,529.39,39801.0,529.383,256
2025-06-04 14:10:00-04:00,529.39,529.44,529.33,529.38,49446.0,529.394,320
2025-06-04 14:11:00-04:00,529.38,529.48,529.28,529.45,48638.0,529.373,332
2025-06-04 14:12:00-04:00,529.44,529.45,529.3,529.34,45460.0,529.351,253
2025-06-04 14:13:00-04:00,529.36,529.61,529.35,529.6,50772.0,529.484,322
2025-06-04 14:14:00-04:00,529.6,529.61,529.49,529.5,39718.0,529.551,243
2025-06-04 14:15:00-04:00,529.51,529.52,529.4,529.47,43293.0,529.467,273
2025-06-04 14:16:00-04:00,529.46,529.51,529.41,529.5,18501.0,529.468,143
2025-06-04 14:17:00-04:00,529.5,529.57,529.48,529.51,36639.0,529.528,251
2025-06-04 14:18:00-04:00,529.5,529.51,529.4,529.47,35380.0,529.461,195
2025-06-04 14:19:00-04:00,529.48,529.56,529.46,529.51,48408.0,529.516,286
2025-06-04 14:20:00-04:00,529.52,529.69,529.5,529.69,77980.0,529.618,435
2025-06-04 14:21:00-04:00,529.7,529.75,529.56,529.58,104850.0,529.685,404
2025-06-04 14:22:00-04:00,529.57,529.65,529.54,529.62,16311.0,529.597,122
2025-06-04 14:23:00-04:00,529.63,529.67,529.59,529.65,35040.0,529.628,194
2025-06-04 14:24:00-04:00,529.61,529.63,529.5,529.52,32403.0,529.571,190
2025-06-04 14:25:00-04:00,529.51,529.53,529.29,529.3,57096.0,529.43,401
2025-06-04 14:26:00-04:00,529.3,529.43,529.26,529.39,78161.0,529.332,405
2025-06-04 14:27:00-04:00,529.38,529.4,529.33,529.33,48929.0,529.359,254
2025-06-04 14:28:00-04:00,529.34,529.52,529.33,529.52,41470.0,529.422,227
2025-06-04 14:29:00-04:00,529.53,529.72,529.51,529.71,101045.0,529.601,405
2025-06-04 14:30:00-04:00,529.7,529.84,529.57,529.6,89738.0,529.737,563
2025-06-04 14:31:00-04:00,529.57,529.66,529.54,529.57,59103.0,529.607,327
2025-06-04 14:32:00-04:00,529.56,529.61,529.48,529.57,95220.0,529.567,347
2025-06-04 14:33:00-04:00,529.56,529.63,529.51,529.51,43219.0,529.584,307
2025-06-04 14:34:00-04:00,529.54,529.58,529.46,529.55,36606.0,529.526,274
2025-06-04 14:35:00-04:00,529.54,529.68,529.53,529.58,47432.0,529.606,295
2025-06-04 14:36:00-04:00,529.58,529.67,529.58,529.63,48810.0,529.619,301
2025-06-04 14:37:00-04:00,529.65,529.65,529.54,529.59,29095.0,529.598,219
2025-06-04 14:38:00-04:00,529.58,529.63,529.46,529.63,39209.0,529.523,301
2025-06-04 14:39:00-04:00,529.62,529.77,529.61,529.67,38422.0,529.707,224
2025-06-04 14:40:00-04:00,529.69,529.73,529.61,529.65,45734.0,529.665,251
2025-06-04 14:41:00-04:00,529.66,529.73,529.65,529.69,32912.0,529.697,205
2025-06-04 14:42:00-04:00,529.7,529.73,529.66,529.68,40025.0,529.708,224
2025-06-04 14:43:00-04:00,529.67,529.81,529.63,529.75,53789.0,529.716,262
2025-06-04 14:44:00-04:00,529.75,529.81,529.72,529.75,25906.0,529.759,145
2025-06-04 14:45:00-04:00,529.78,529.79,529.72,529.78,62352.0,529.776,213
2025-06-04 14:46:00-04:00,529.77,529.78,529.71,529.73,55636.0,529.755,224
2025-06-04 14:47:00-04:00,529.73,529.75,529.51,529.56,82398.0,529.64,440
2025-06-04 14:48:00-04:00,529.58,529.61,529.43,529.45,41594.0,529.51,279
2025-06-04 14:49:00-04:00,529.45,529.56,529.31,529.48,422435.0,529.333,348
2025-06-04 14:50:00-04:00,529.48,529.51,529.13,529.25,168203.0,529.303,1158
2025-06-04 14:51:00-04:00,529.25,529.34,529.18,529.18,54620.0,529.254,389
2025-06-04 14:52:00-04:00,529.2,529.52,529.15,529.4,67704.0,529.365,503
2025-06-04 14:53:00-04:00,529.39,529.44,529.35,529.4,24436.0,529.394,156
2025-06-04 14:54:00-04:00,529.41,529.56,529.37,529.53,137541.0,529.404,377
2025-06-04 14:55:00-04:00,529.54,529.55,529.4,529.45,39113.0,529.472,245
2025-06-04 14:56:00-04:00,529.42,529.54,529.42,529.46,28143.0,529.483,213
2025-06-04 14:57:00-04:00,529.47,529.49,529.4,529.44,30362.0,529.44,210
2025-06-04 14:58:00-04:00,529.44,529.49,529.39,529.41,22451.0,529.442,144
2025-06-04 14:59:00-04:00,529.4,529.41,529.27,529.38,62079.0,529.321,449
2025-06-04 15:00:00-04:00,529.39,529.47,529.3,529.41,81115.0,529.372,513
2025-06-04 15:01:00-04:00,529.38,529.72,529.38,529.71,60025.0,529.598,366
2025-06-04 15:02:00-04:00,529.72,529.75,529.44,529.44,73723.0,529.585,502
2025-06-04 15:03:00-04:00,529.45,529.61,529.43,529.61,25438.0,529.504,198
2025-06-04 15:04:00-04:00,529.6,529.69,529.6,529.62,29798.0,529.643,193
2025-06-04 15:05:00-04:00,529.63,529.63,529.48,529.56,39839.0,529.563,292
2025-06-04 15:06:00-04:00,529.56,529.64,529.49,529.58,27115.0,529.58,197
2025-06-04 15:07:00-04:00,529.58,529.63,529.5,529.54,22833.0,529.584,140
2025-06-04 15:08:00-04:00,529.55,529.59,529.48,529.56,34978.0,529.543,230
2025-06-04 15:09:00-04:00,529.57,529.57,529.22,529.25,103457.0,529.391,540
2025-06-04 15:10:00-04:00,529.24,529.45,529.21,529.41,47211.0,529.329,323
2025-06-04 15:11:00-04:00,529.42,529.48,529.32,529.46,34034.0,529.386,243
2025-06-04 15:12:00-04:00,529.46,529.53,529.43,529.47,28747.0,529.489,169
2025-06-04 15:13:00-04:00,529.44,529.63,529.43,529.56,23036.0,529.533,162
2025-06-04 15:14:00-04:00,529.56,529.68,529.56,529.63,56330.0,529.627,377
2025-06-04 15:15:00-04:00,529.62,529.65,529.49,529.51,95483.0,529.564,455
2025-06-04 15:16:00-04:00,529.51,529.58,529.49,529.53,19622.0,529.53,163
2025-06-04 15:17:00-04:00,529.51,529.52,529.31,529.4,37747.0,529.396,246
2025-06-04 15:18:00-04:00,529.41,529.44,529.33,529.43,35543.0,529.396,244
2025-06-04 15:19:00-04:00,529.43,529.49,529.36,529.46,36157.0,529.434,248
2025-06-04 15:20:00-04:00,529.47,529.54,529.38,529.43,43290.0,529.473,293
2025-06-04 15:21:00-04:00,529.43,529.7,529.36,529.55,148883.0,529.532,631
2025-06-04 15:22:00-04:00,529.55,529.56,529.42,529.5,28668.0,529.495,214
2025-06-04 15:23:00-04:00,529.5,529.6,529.37,529.42,43138.0,529.509,232
